Month,Year,County,Med_Sales,Rec_Sales,ID
12,2019,Weld,314840.0,2448689.0,122019Weld
12,2019,Summit,,2476854.0,122019Summit
12,2019,Sum of NR Counties,27314662.0,116437714.0,122019Sum of NR Counties
12,2019,San Miguel,,444533.0,122019San Miguel
12,2019,San Juan,,13232.0,122019San Juan
12,2019,Saguache,,246391.0,122019Saguache
12,2019,Routt,153737.0,1112789.0,122019Routt
12,2019,Pueblo,754498.0,6312066.0,122019Pueblo
12,2019,Pitkin,,1305423.0,122019Pitkin
12,2019,Park,,405939.0,122019Park
12,2019,Ouray,,730178.0,122019Ouray
12,2019,Morgan,,1452645.0,122019Morgan
12,2019,Montezuma,,1793908.0,122019Montezuma
12,2019,Moffat,,853209.0,122019Moffat
12,2019,Mesa,,1896560.0,122019Mesa
12,2019,Las Animas,27183.0,4024747.0,122019Las Animas
12,2019,Larimer,805873.0,8164102.0,122019Larimer
12,2019,Lake,,241905.0,122019Lake
12,2019,La Plata,,2490195.0,122019La Plata
12,2019,Jefferson,1443914.0,4707227.0,122019Jefferson
12,2019,Huerfano,,170840.0,122019Huerfano
12,2019,Gunnison,,659584.0,122019Gunnison
12,2019,Grand,,655035.0,122019Grand
12,2019,Gilpin,,238682.0,122019Gilpin
12,2019,Garfield,113011.0,1883752.0,122019Garfield
12,2019,El Paso,8251711.0,,122019El Paso
12,2019,Eagle,107825.0,1847271.0,122019Eagle
12,2019,Denver,11636868.0,33246095.0,122019Denver
12,2019,Costilla,,350369.0,122019Costilla
12,2019,Clear Creek,,662522.0,122019Clear Creek
12,2019,Boulder,1214853.0,8622927.0,122019Boulder
12,2019,Archuleta,,893754.0,122019Archuleta
12,2019,Arapahoe,875889.0,12359535.0,122019Arapahoe
12,2019,Adams,708001.0,9632162.0,122019Adams
11,2019,Weld,314633.0,2452994.0,112019Weld
11,2019,Summit,62495.0,1635742.0,112019Summit
11,2019,Sum of NR Counties,26697731.0,114381244.0,112019Sum of NR Counties
11,2019,San Miguel,,200951.0,112019San Miguel
11,2019,Saguache,,250049.0,112019Saguache
11,2019,Routt,155209.0,850163.0,112019Routt
11,2019,Pueblo,775300.0,6525541.0,112019Pueblo
11,2019,Pitkin,,616732.0,112019Pitkin
11,2019,Park,,375600.0,112019Park
11,2019,Morgan,,1614277.0,112019Morgan
11,2019,Montezuma,,1918432.0,112019Montezuma
11,2019,Moffat,,927151.0,112019Moffat
11,2019,Mesa,,1954432.0,112019Mesa
11,2019,Las Animas,27877.0,4384901.0,112019Las Animas
11,2019,Larimer,782261.0,8013976.0,112019Larimer
11,2019,Lake,,224151.0,112019Lake
11,2019,La Plata,,2259703.0,112019La Plata
11,2019,Jefferson,1353642.0,4515281.0,112019Jefferson
11,2019,Huerfano,,182778.0,112019Huerfano
11,2019,Gunnison,,535869.0,112019Gunnison
11,2019,Grand,,444042.0,112019Grand
11,2019,Gilpin,,250692.0,112019Gilpin
11,2019,Garfield,110705.0,1860390.0,112019Garfield
11,2019,El Paso,7950598.0,,112019El Paso
11,2019,Eagle,98948.0,1180699.0,112019Eagle
11,2019,Denver,11411092.0,34648813.0,112019Denver
11,2019,Costilla,,337001.0,112019Costilla
11,2019,Clear Creek,,535899.0,112019Clear Creek
11,2019,Boulder,1357101.0,8483233.0,112019Boulder
11,2019,Archuleta,,699377.0,112019Archuleta
11,2019,Arapahoe,811741.0,12396622.0,112019Arapahoe
11,2019,Adams,685651.0,9451567.0,112019Adams
10,2019,Weld,318300.0,2509429.0,102019Weld
10,2019,Summit,73581.0,1501163.0,102019Summit
10,2019,Sum of NR Counties,850137.0,4777025.0,102019Sum of NR Counties
10,2019,San Miguel,,291816.0,102019San Miguel
10,2019,Saguache,,297666.0,102019Saguache
10,2019,Routt,159723.0,970928.0,102019Routt
10,2019,Pueblo,827745.0,6766568.0,102019Pueblo
10,2019,Pitkin,,781376.0,102019Pitkin
10,2019,Park,,417780.0,102019Park
10,2019,Ouray,,832739.0,102019Ouray
10,2019,Morgan,,1703510.0,102019Morgan
10,2019,Montezuma,,2193331.0,102019Montezuma
10,2019,Moffat,,938222.0,102019Moffat
10,2019,Mesa,,2016637.0,102019Mesa
10,2019,Las Animas,24047.0,4732006.0,102019Las Animas
10,2019,Larimer,832007.0,8323162.0,102019Larimer
10,2019,La Plata,,2602002.0,102019La Plata
10,2019,Jefferson,1324490.0,4884640.0,102019Jefferson
10,2019,Huerfano,,246923.0,102019Huerfano
10,2019,Gunnison,,681223.0,102019Gunnison
10,2019,Grand,,465374.0,102019Grand
10,2019,Gilpin,,289843.0,102019Gilpin
10,2019,Garfield,110987.0,2092588.0,102019Garfield
10,2019,El Paso,9021347.0,,102019El Paso
10,2019,Eagle,97072.0,1207886.0,102019Eagle
10,2019,Denver,12745449.0,36658663.0,102019Denver
10,2019,Costilla,,417345.0,102019Costilla
10,2019,Clear Creek,,616200.0,102019Clear Creek
10,2019,Boulder,1228765.0,8610513.0,102019Boulder
10,2019,Archuleta,,846030.0,102019Archuleta
10,2019,Arapahoe,932864.0,12818898.0,102019Arapahoe
10,2019,Adams,683146.0,9755113.0,102019Adams
9,2019,Weld,319547.0,2488389.0,92019Weld
9,2019,Summit,78799.0,1766747.0,92019Summit
9,2019,San Miguel,,497397.0,92019San Miguel
9,2019,Saguache,,328977.0,92019Saguache
9,2019,Routt,153657.0,1137506.0,92019Routt
9,2019,Pueblo,833119.0,7075867.0,92019Pueblo
9,2019,Pitkin,,1080615.0,92019Pitkin
9,2019,Park,,490736.0,92019Park
9,2019,Ouray,,969806.0,92019Ouray
9,2019,Morgan,,1814560.0,92019Morgan
9,2019,Montezuma,,2236163.0,92019Montezuma
9,2019,Moffat,,941147.0,92019Moffat
9,2019,Mesa,,2096230.0,92019Mesa
9,2019,Las Animas,26096.0,5283914.0,92019Las Animas
9,2019,Larimer,797466.0,8330812.0,92019Larimer
9,2019,Lake,,339220.0,92019Lake
9,2019,La Plata,,2703739.0,92019La Plata
9,2019,Jefferson,1314993.0,4895351.0,92019Jefferson
9,2019,Huerfano,,296572.0,92019Huerfano
9,2019,Gunnison,,856666.0,92019Gunnison
9,2019,Grand,,615627.0,92019Grand
9,2019,Gilpin,,237204.0,92019Gilpin
9,2019,Garfield,105595.0,2248930.0,92019Garfield
9,2019,Fremont,168380.0,,92019Fremont
9,2019,El Paso,8842307.0,,92019El Paso
9,2019,Eagle,96109.0,1393391.0,92019Eagle
9,2019,Denver,12356485.0,37916128.0,92019Denver
9,2019,Costilla,,481640.0,92019Costilla
9,2019,Clear Creek,11791.0,718321.0,92019Clear Creek
9,2019,Boulder,1165078.0,9284700.0,92019Boulder
9,2019,Archuleta,,1014873.0,92019Archuleta
9,2019,Arapahoe,866332.0,12830887.0,92019Arapahoe
9,2019,Adams,731170.0,9752924.0,92019Adams
8,2019,Weld,351554.0,2481294.0,82019Weld
8,2019,Summit,75201.0,2185290.0,82019Summit
8,2019,San Miguel,,533833.0,82019San Miguel
8,2019,San Juan,,121885.0,82019San Juan
8,2019,Saguache,,371636.0,82019Saguache
8,2019,Routt,152079.0,1180583.0,82019Routt
8,2019,Pueblo,908369.0,8022564.0,82019Pueblo
8,2019,Pitkin,,1444148.0,82019Pitkin
8,2019,Park,,515847.0,82019Park
8,2019,Ouray,,974730.0,82019Ouray
8,2019,Morgan,,1952180.0,82019Morgan
8,2019,Montezuma,,2379204.0,82019Montezuma
8,2019,Moffat,,954918.0,82019Moffat
8,2019,Mesa,,2099263.0,82019Mesa
8,2019,Las Animas,55576.0,6596831.0,82019Las Animas
8,2019,Larimer,830557.0,8922915.0,82019Larimer
8,2019,La Plata,,2952663.0,82019La Plata
8,2019,Jefferson,1538794.0,5509978.0,82019Jefferson
8,2019,Huerfano,,335825.0,82019Huerfano
8,2019,Gunnison,,999651.0,82019Gunnison
8,2019,Grand,,706335.0,82019Grand
8,2019,Gilpin,,257280.0,82019Gilpin
8,2019,Garfield,106647.0,2482081.0,82019Garfield
8,2019,El Paso,10095380.0,,82019El Paso
8,2019,Eagle,110662.0,1704479.0,82019Eagle
8,2019,Denver,13211048.0,43018205.0,82019Denver
8,2019,Costilla,,533246.0,82019Costilla
8,2019,Clear Creek,,838619.0,82019Clear Creek
8,2019,Chaffee,,746184.0,82019Chaffee
8,2019,Boulder,1198666.0,10131205.0,82019Boulder
8,2019,Archuleta,,1146192.0,82019Archuleta
8,2019,Arapahoe,940341.0,14224608.0,82019Arapahoe
8,2019,Adams,826903.0,10611452.0,82019Adams
7,2019,Weld,315974.0,2253999.0,72019Weld
7,2019,Summit,,2321296.0,72019Summit
7,2019,Sum of NR Counties,731373.0,5026754.0,72019Sum of NR Counties
7,2019,San Miguel,,598904.0,72019San Miguel
7,2019,Saguache,,338997.0,72019Saguache
7,2019,Routt,138343.0,1172448.0,72019Routt
7,2019,Pueblo,887221.0,7718630.0,72019Pueblo
7,2019,Pitkin,,1424271.0,72019Pitkin
7,2019,Park,,545077.0,72019Park
7,2019,Ouray,,915949.0,72019Ouray
7,2019,Morgan,,1661346.0,72019Morgan
7,2019,Montezuma,39297.0,2268925.0,72019Montezuma
7,2019,Moffat,,845115.0,72019Moffat
7,2019,Mesa,,1986339.0,72019Mesa
7,2019,Las Animas,39874.0,5983076.0,72019Las Animas
7,2019,Larimer,788774.0,8367530.0,72019Larimer
7,2019,Lake,,368841.0,72019Lake
7,2019,La Plata,,2844294.0,72019La Plata
7,2019,Jefferson,1405637.0,5198994.0,72019Jefferson
7,2019,Huerfano,,338563.0,72019Huerfano
7,2019,Gunnison,,1029159.0,72019Gunnison
7,2019,Grand,,764812.0,72019Grand
7,2019,Garfield,110091.0,2346451.0,72019Garfield
7,2019,Fremont,165281.0,,72019Fremont
7,2019,El Paso,9792834.0,,72019El Paso
7,2019,Eagle,104621.0,1713739.0,72019Eagle
7,2019,Denver,13134715.0,41013102.0,72019Denver
7,2019,Costilla,,521095.0,72019Costilla
7,2019,Clear Creek,,844933.0,72019Clear Creek
7,2019,Chaffee,,779946.0,72019Chaffee
7,2019,Boulder,1160910.0,10013202.0,72019Boulder
7,2019,Archuleta,,1206281.0,72019Archuleta
7,2019,Arapahoe,861782.0,13602987.0,72019Arapahoe
7,2019,Adams,713244.0,9889690.0,72019Adams
6,2019,Weld,311967.0,2352064.0,62019Weld
6,2019,Summit,74340.0,1736484.0,62019Summit
6,2019,Sum of NR Counties,791130.0,4658836.0,62019Sum of NR Counties
6,2019,San Miguel,,469822.0,62019San Miguel
6,2019,Saguache,,286055.0,62019Saguache
6,2019,Routt,142624.0,948687.0,62019Routt
6,2019,Pueblo,677697.0,6887823.0,62019Pueblo
6,2019,Pitkin,,996927.0,62019Pitkin
6,2019,Park,,455450.0,62019Park
6,2019,Morgan,,1447340.0,62019Morgan
6,2019,Montezuma,,1901689.0,62019Montezuma
6,2019,Moffat,,795081.0,62019Moffat
6,2019,Mesa,,1925607.0,62019Mesa
6,2019,Las Animas,38607.0,5314210.0,62019Las Animas
6,2019,Larimer,1336184.0,7642805.0,62019Larimer
6,2019,Lake,,277973.0,62019Lake
6,2019,La Plata,,2974674.0,62019La Plata
6,2019,Jefferson,1284543.0,4823369.0,62019Jefferson
6,2019,Huerfano,,212900.0,62019Huerfano
6,2019,Gunnison,,709385.0,62019Gunnison
6,2019,Grand,,549428.0,62019Grand
6,2019,Gilpin,,281427.0,62019Gilpin
6,2019,Garfield,122326.0,2164755.0,62019Garfield
6,2019,El Paso,9578226.0,,62019El Paso
6,2019,Eagle,89204.0,1317333.0,62019Eagle
6,2019,Denver,12684305.0,38530815.0,62019Denver
6,2019,Costilla,,447991.0,62019Costilla
6,2019,Clear Creek,,669502.0,62019Clear Creek
6,2019,Chaffee,,629447.0,62019Chaffee
6,2019,Boulder,1036137.0,8880820.0,62019Boulder
6,2019,Archuleta,,958126.0,62019Archuleta
6,2019,Arapahoe,787756.0,12303288.0,62019Arapahoe
6,2019,Adams,698316.0,8822616.0,62019Adams
5,2019,Weld,313835.0,2310239.0,52019Weld
5,2019,Summit,82717.0,1356620.0,52019Summit
5,2019,Sum of NR Counties,823838.0,4362599.0,52019Sum of NR Counties
5,2019,San Miguel,,227610.0,52019San Miguel
5,2019,Saguache,,256967.0,52019Saguache
5,2019,Routt,137484.0,771517.0,52019Routt
5,2019,Pueblo,777080.0,6412447.0,52019Pueblo
5,2019,Pitkin,55475.0,576807.0,52019Pitkin
5,2019,Park,,377648.0,52019Park
5,2019,Morgan,,1279570.0,52019Morgan
5,2019,Montezuma,,1762895.0,52019Montezuma
5,2019,Moffat,,728850.0,52019Moffat
5,2019,Mesa,,1878469.0,52019Mesa
5,2019,Las Animas,64389.0,4197971.0,52019Las Animas
5,2019,Larimer,800165.0,7422167.0,52019Larimer
5,2019,La Plata,,2737859.0,52019La Plata
5,2019,Jefferson,1355225.0,4716515.0,52019Jefferson
5,2019,Huerfano,,243954.0,52019Huerfano
5,2019,Gunnison,,536027.0,52019Gunnison
5,2019,Grand,,396004.0,52019Grand
5,2019,Gilpin,,262353.0,52019Gilpin
5,2019,Garfield,126620.0,2112194.0,52019Garfield
5,2019,El Paso,9306251.0,,52019El Paso
5,2019,Eagle,86267.0,1032881.0,52019Eagle
5,2019,Denver,12805536.0,36761879.0,52019Denver
5,2019,Costilla,,390105.0,52019Costilla
5,2019,Clear Creek,,563276.0,52019Clear Creek
5,2019,Chaffee,,483702.0,52019Chaffee
5,2019,Boulder,1156589.0,8711541.0,52019Boulder
5,2019,Archuleta,,706823.0,52019Archuleta
5,2019,Arapahoe,866549.0,11666375.0,52019Arapahoe
5,2019,Adams,688338.0,8417055.0,52019Adams
4,2019,Weld,318358.0,2197597.0,42019Weld
4,2019,Summit,92687.0,1682309.0,42019Summit
4,2019,Sum of NR Counties,785480.0,2931606.0,42019Sum of NR Counties
4,2019,San Miguel,,223250.0,42019San Miguel
4,2019,Saguache,,201306.0,42019Saguache
4,2019,Routt,141676.0,816399.0,42019Routt
4,2019,Pueblo,719742.0,5827490.0,42019Pueblo
4,2019,Pitkin,60498.0,829186.0,42019Pitkin
4,2019,Park,,344036.0,42019Park
4,2019,Ouray,,625800.0,42019Ouray
4,2019,Morgan,,1186345.0,42019Morgan
4,2019,Montezuma,47348.0,1832405.0,42019Montezuma
4,2019,Moffat,,622107.0,42019Moffat
4,2019,Mesa,,1719091.0,42019Mesa
4,2019,Las Animas,34184.0,3987534.0,42019Las Animas
4,2019,Larimer,801662.0,6857558.0,42019Larimer
4,2019,La Plata,,2077106.0,42019La Plata
4,2019,Jefferson,1221673.0,4453056.0,42019Jefferson
4,2019,Huerfano,,145093.0,42019Huerfano
4,2019,Gunnison,,495750.0,42019Gunnison
4,2019,Grand,,422678.0,42019Grand
4,2019,Gilpin,,161627.0,42019Gilpin
4,2019,Garfield,115501.0,1912690.0,42019Garfield
4,2019,El Paso,8471384.0,,42019El Paso
4,2019,Eagle,90807.0,1293253.0,42019Eagle
4,2019,Denver,12355779.0,35849262.0,42019Denver
4,2019,Costilla,,327009.0,42019Costilla
4,2019,Conejos,,487509.0,42019Conejos
4,2019,Clear Creek,,541179.0,42019Clear Creek
4,2019,Chaffee,,407018.0,42019Chaffee
4,2019,Boulder,1167776.0,7966512.0,42019Boulder
4,2019,Archuleta,,607638.0,42019Archuleta
4,2019,Arapahoe,861301.0,10818518.0,42019Arapahoe
4,2019,Adams,657538.0,8088858.0,42019Adams
3,2019,Weld,324054.0,2371653.0,32019Weld
3,2019,Summit,90465.0,3071178.0,32019Summit
3,2019,Sum of NR Counties,792987.0,4887349.0,32019Sum of NR Counties
3,2019,San Miguel,,586071.0,32019San Miguel
3,2019,Saguache,,170926.0,32019Saguache
3,2019,Routt,149654.0,1248490.0,32019Routt
3,2019,Pueblo,654207.0,6165091.0,32019Pueblo
3,2019,Pitkin,53366.0,1617563.0,32019Pitkin
3,2019,Park,,407207.0,32019Park
3,2019,Ouray,,686123.0,32019Ouray
3,2019,Montezuma,44973.0,1891600.0,32019Montezuma
3,2019,Moffat,,634643.0,32019Moffat
3,2019,Mesa,,1798281.0,32019Mesa
3,2019,Las Animas,39741.0,4235173.0,32019Las Animas
3,2019,Larimer,846068.0,6934865.0,32019Larimer
3,2019,La Plata,,2291152.0,32019La Plata
3,2019,Jefferson,1339825.0,4619785.0,32019Jefferson
3,2019,Huerfano,,190779.0,32019Huerfano
3,2019,Gunnison,,698438.0,32019Gunnison
3,2019,Grand,,716797.0,32019Grand
3,2019,Gilpin,,177017.0,32019Gilpin
3,2019,Garfield,160604.0,1940686.0,32019Garfield
3,2019,El Paso,8576412.0,,32019El Paso
3,2019,Eagle,85720.0,2048364.0,32019Eagle
3,2019,Denver,12204058.0,35328169.0,32019Denver
3,2019,Costilla,0.0,346503.0,32019Costilla
3,2019,Clear Creek,,693843.0,32019Clear Creek
3,2019,Chaffee,,491071.0,32019Chaffee
3,2019,Boulder,1176332.0,8011970.0,32019Boulder
3,2019,Archuleta,0.0,854243.0,32019Archuleta
3,2019,Arapahoe,803133.0,11006224.0,32019Arapahoe
3,2019,Adams,756266.0,8196485.0,32019Adams
2,2019,Weld,301255.0,2121200.0,22019Weld
2,2019,Summit,80495.0,2709353.0,22019Summit
2,2019,Sum of NR Counties,773890.0,2273396.0,22019Sum of NR Counties
2,2019,San Miguel,,525448.0,22019San Miguel
2,2019,Saguache,,132672.0,22019Saguache
2,2019,Routt,130873.0,1201186.0,22019Routt
2,2019,Pueblo,588137.0,4808565.0,22019Pueblo
2,2019,Pitkin,48006.0,1317786.0,22019Pitkin
2,2019,Park,,335651.0,22019Park
2,2019,Ouray,,566827.0,22019Ouray
2,2019,Morgan,,947765.0,22019Morgan
2,2019,Montezuma,80095.0,1524410.0,22019Montezuma
2,2019,Moffat,,506751.0,22019Moffat
2,2019,Mesa,,1487806.0,22019Mesa
2,2019,Las Animas,20555.0,3544538.0,22019Las Animas
2,2019,Larimer,756816.0,5846839.0,22019Larimer
2,2019,Lake,,221282.0,22019Lake
2,2019,La Plata,,1858880.0,22019La Plata
2,2019,Jefferson,1074048.0,3920449.0,22019Jefferson
2,2019,Gunnison,,564334.0,22019Gunnison
2,2019,Grand,,568922.0,22019Grand
2,2019,Gilpin,,139878.0,22019Gilpin
2,2019,Garfield,135259.0,1567583.0,22019Garfield
2,2019,El Paso,7212439.0,,22019El Paso
2,2019,Eagle,,1852626.0,22019Eagle
2,2019,Denver,10417954.0,29458298.0,22019Denver
2,2019,Costilla,,287714.0,22019Costilla
2,2019,Conejos,,405953.0,22019Conejos
2,2019,Clear Creek,,619310.0,22019Clear Creek
2,2019,Chaffee,,378248.0,22019Chaffee
2,2019,Boulder,1084974.0,6792018.0,22019Boulder
2,2019,Archuleta,,641197.0,22019Archuleta
2,2019,Arapahoe,732363.0,9291100.0,22019Arapahoe
2,2019,Adams,645769.0,6906948.0,22019Adams
11,2018,Weld,350896.0,2346003.0,112018Weld
11,2018,Summit,90339.0,1504585.0,112018Summit
11,2018,San Miguel,,200869.0,112018San Miguel
11,2018,Saguache,,139665.0,112018Saguache
11,2018,Routt,125491.0,758528.0,112018Routt
11,2018,Pueblo,602548.0,4868317.0,112018Pueblo
11,2018,Pitkin,33385.0,599002.0,112018Pitkin
11,2018,Park,,324363.0,112018Park
11,2018,Ouray,,549988.0,112018Ouray
11,2018,Montezuma,45252.0,1751540.0,112018Montezuma
11,2018,Moffat,,500264.0,112018Moffat
11,2018,Mesa,,1553111.0,112018Mesa
11,2018,Las Animas,23048.0,4067789.0,112018Las Animas
11,2018,Larimer,894188.0,6471039.0,112018Larimer
11,2018,Lake,,193034.0,112018Lake
11,2018,La Plata,,1916314.0,112018La Plata
11,2018,Jefferson,1305975.0,4135774.0,112018Jefferson
11,2018,Gunnison,,459020.0,112018Gunnison
11,2018,Grand,,385453.0,112018Grand
11,2018,Gilpin,,171444.0,112018Gilpin
11,2018,Garfield,118710.0,1540424.0,112018Garfield
11,2018,Fremont,112642.0,,112018Fremont
11,2018,El Paso,7203476.0,,112018El Paso
11,2018,Eagle,84221.0,1073888.0,112018Eagle
11,2018,Denver,11829016.0,31470367.0,112018Denver
11,2018,Costilla,,293351.0,112018Costilla
11,2018,Conejos,,448685.0,112018Conejos
11,2018,Clear Creek,23148.0,478979.0,112018Clear Creek
11,2018,Chaffee,,379794.0,112018Chaffee
11,2018,Boulder,1277657.0,7404306.0,112018Boulder
11,2018,Archuleta,,629695.0,112018Archuleta
11,2018,Arapahoe,793814.0,10251205.0,112018Arapahoe
11,2018,Adams,475793.0,7404234.0,112018Adams
10,2018,Weld,334645.0,2362252.0,102018Weld
10,2018,Summit,92669.0,1336205.0,102018Summit
10,2018,San Miguel,,284125.0,102018San Miguel
10,2018,Saguache,,175549.0,102018Saguache
10,2018,Routt,132712.0,851265.0,102018Routt
10,2018,Pueblo,769549.0,5001654.0,102018Pueblo
10,2018,Pitkin,33868.0,694980.0,102018Pitkin
10,2018,Park,,368779.0,102018Park
10,2018,Ouray,,612355.0,102018Ouray
10,2018,Montezuma,44755.0,1896742.0,102018Montezuma
10,2018,Moffat,,510016.0,102018Moffat
10,2018,Mesa,,1647110.0,102018Mesa
10,2018,Las Animas,27666.0,4273377.0,102018Las Animas
10,2018,Larimer,932833.0,6622929.0,102018Larimer
10,2018,Lake,,218867.0,102018Lake
10,2018,La Plata,,2153231.0,102018La Plata
10,2018,Jefferson,1249935.0,4153968.0,102018Jefferson
10,2018,Gunnison,,567511.0,102018Gunnison
10,2018,Grand,,392970.0,102018Grand
10,2018,Gilpin,,194984.0,102018Gilpin
10,2018,Garfield,162367.0,1690316.0,102018Garfield
10,2018,El Paso,7882342.0,,102018El Paso
10,2018,Eagle,86610.0,1069220.0,102018Eagle
10,2018,Denver,12720334.0,32338630.0,102018Denver
10,2018,Costilla,,349525.0,102018Costilla
10,2018,Conejos,,514891.0,102018Conejos
10,2018,Clear Creek,21140.0,516655.0,102018Clear Creek
10,2018,Chaffee,,445329.0,102018Chaffee
10,2018,Boulder,1287700.0,7850413.0,102018Boulder
10,2018,Archuleta,,722415.0,102018Archuleta
10,2018,Arapahoe,826764.0,10245761.0,102018Arapahoe
10,2018,Adams,509170.0,7365401.0,102018Adams
9,2018,Weld,313809.0,2372200.0,92018Weld
9,2018,Summit,94092.0,1613075.0,92018Summit
9,2018,San Miguel,,509927.0,92018San Miguel
9,2018,Saguache,,207584.0,92018Saguache
9,2018,Routt,135149.0,968797.0,92018Routt
9,2018,Pueblo,566009.0,5377188.0,92018Pueblo
9,2018,Pitkin,44125.0,1030932.0,92018Pitkin
9,2018,Park,,435826.0,92018Park
9,2018,Ouray,,767446.0,92018Ouray
9,2018,Montezuma,94993.0,1978519.0,92018Montezuma
9,2018,Moffat,,518034.0,92018Moffat
9,2018,Mesa,,1754898.0,92018Mesa
9,2018,Las Animas,27817.0,4765052.0,92018Las Animas
9,2018,Larimer,936033.0,6631199.0,92018Larimer
9,2018,Lake,,272478.0,92018Lake
9,2018,La Plata,,2338202.0,92018La Plata
9,2018,Jefferson,1247843.0,4299667.0,92018Jefferson
9,2018,Gunnison,,760759.0,92018Gunnison
9,2018,Grand,,479851.0,92018Grand
9,2018,Gilpin,,241174.0,92018Gilpin
9,2018,Garfield,182576.0,1905410.0,92018Garfield
9,2018,El Paso,7786421.0,,92018El Paso
9,2018,Eagle,96626.0,1282007.0,92018Eagle
9,2018,Denver,12967617.0,34127926.0,92018Denver
9,2018,Costilla,,441921.0,92018Costilla
9,2018,Conejos,,607872.0,92018Conejos
9,2018,Clear Creek,28653.0,620626.0,92018Clear Creek
9,2018,Chaffee,,580551.0,92018Chaffee
9,2018,Boulder,1299455.0,8099831.0,92018Boulder
9,2018,Archuleta,,840533.0,92018Archuleta
9,2018,Arapahoe,889138.0,10127781.0,92018Arapahoe
9,2018,Adams,398277.0,7362649.0,92018Adams
8,2018,Weld,331928.0,2539739.0,82018Weld
8,2018,Summit,104527.0,2018092.0,82018Summit
8,2018,San Miguel,,496399.0,82018San Miguel
8,2018,Saguache,,198805.0,82018Saguache
8,2018,Routt,157402.0,1028248.0,82018Routt
8,2018,Pueblo,580863.0,5468826.0,82018Pueblo
8,2018,Pitkin,,1362818.0,82018Pitkin
8,2018,Park,,460047.0,82018Park
8,2018,Ouray,,757172.0,82018Ouray
8,2018,Morgan,,1147988.0,82018Morgan
8,2018,Montezuma,97884.0,2031697.0,82018Montezuma
8,2018,Mesa,,1737216.0,82018Mesa
8,2018,Las Animas,40494.0,4699321.0,82018Las Animas
8,2018,Larimer,1030583.0,6820019.0,82018Larimer
8,2018,Lake,,330557.0,82018Lake
8,2018,La Plata,,2370568.0,82018La Plata
8,2018,Jefferson,1286756.0,4650674.0,82018Jefferson
8,2018,Gunnison,,897237.0,82018Gunnison
8,2018,Grand,,555069.0,82018Grand
8,2018,Gilpin,,256201.0,82018Gilpin
8,2018,Garfield,186408.0,1914968.0,82018Garfield
8,2018,El Paso,7955801.0,,82018El Paso
8,2018,Eagle,100482.0,1600012.0,82018Eagle
8,2018,Denver,12797280.0,35343772.0,82018Denver
8,2018,Costilla,,473881.0,82018Costilla
8,2018,Conejos,,651028.0,82018Conejos
8,2018,Clear Creek,,688187.0,82018Clear Creek
8,2018,Chaffee,,650455.0,82018Chaffee
8,2018,Boulder,1415106.0,8774472.0,82018Boulder
8,2018,Archuleta,,906585.0,82018Archuleta
8,2018,Arapahoe,808360.0,10661253.0,82018Arapahoe
8,2018,Adams,400754.0,7613627.0,82018Adams
7,2018,Weld,312813.0,2480209.0,72018Weld
7,2018,Summit,91088.0,2193931.0,72018Summit
7,2018,San Miguel,,544147.0,72018San Miguel
7,2018,Saguache,,191002.0,72018Saguache
7,2018,Routt,136681.0,1082308.0,72018Routt
7,2018,Pueblo,492063.0,5249580.0,72018Pueblo
